date,year,total,age,short,location
2017-02-27,2017,659.0,TOTAL,PL41,wielkopolskie
2017-02-27,2017,400.0,TOTAL,PL42,zachodniopomorskie
2017-02-27,2017,205.0,TOTAL,PL43,lubuskie
2017-02-27,2017,653.0,TOTAL,PL51,dolnośląskie
2017-02-27,2017,205.0,TOTAL,PL52,opolskie
2017-02-27,2017,420.0,TOTAL,PL61,kujawsko-pomorskie
2017-02-27,2017,325.0,TOTAL,PL62,warmińsko-mazurskie
2017-02-27,2017,487.0,TOTAL,PL63,pomorskie
2017-02-27,2017,621.0,TOTAL,PL71,łódzkie
2017-02-27,2017,308.0,TOTAL,PL72,świętokrzyskie
2017-02-27,2017,496.0,TOTAL,PL81,lubelskie
2017-02-27,2017,391.0,TOTAL,PL82,podkarpackie
2017-02-27,2017,73.0,Y40-59,PL51,dolnośląskie
2017-02-27,2017,1195.0,TOTAL,PL9,mazowieckie
2017-02-27,2017,0.0,UNK,PL,Polska
2017-02-27,2017,0.0,UNK,PL21,małopolskie
2017-02-27,2017,0.0,UNK,PL22,śląskie
2017-02-27,2017,0.0,UNK,PL41,wielkopolskie
2017-02-27,2017,0.0,UNK,PL42,zachodniopomorskie
2017-02-27,2017,0.0,UNK,PL43,lubuskie
2017-02-27,2017,0.0,UNK,PL51,dolnośląskie
2017-02-27,2017,0.0,UNK,PL52,opolskie
2017-02-27,2017,0.0,UNK,PL61,kujawsko-pomorskie
2017-02-27,2017,0.0,UNK,PL62,warmińsko-mazurskie
2017-02-27,2017,0.0,UNK,PL71,łódzkie
2017-02-27,2017,22.0,Y40-59,PL52,opolskie
2017-02-27,2017,7.0,Y20-39,PL62,warmińsko-mazurskie
2017-02-27,2017,63.0,Y40-59,PL62,warmińsko-mazurskie
2017-02-27,2017,88.0,Y_GE80,PL52,opolskie
2017-02-27,2017,190.0,Y_GE80,PL61,kujawsko-pomorskie
2017-02-27,2017,136.0,Y_GE80,PL62,warmińsko-mazurskie
2017-02-27,2017,207.0,Y_GE80,PL63,pomorskie
2017-02-27,2017,268.0,Y_GE80,PL71,łódzkie
2017-02-27,2017,173.0,Y_GE80,PL72,świętokrzyskie
2017-02-27,2017,251.0,Y_GE80,PL81,lubelskie
2017-02-27,2017,203.0,Y_GE80,PL82,podkarpackie
2017-02-27,2017,135.0,Y_GE80,PL84,podlaskie
2017-02-27,2017,567.0,Y_GE80,PL9,mazowieckie
2017-02-27,2017,46.0,Y_LT20,PL,Polska
2017-02-27,2017,3.0,Y_LT20,PL21,małopolskie
2017-02-27,2017,7.0,Y_LT20,PL22,śląskie
2017-02-27,2017,7.0,Y_LT20,PL41,wielkopolskie
2017-02-27,2017,1.0,Y_LT20,PL42,zachodniopomorskie
2017-02-27,2017,1.0,Y_LT20,PL43,lubuskie
2017-02-27,2017,3.0,Y_LT20,PL51,dolnośląskie
2017-02-27,2017,2.0,Y_LT20,PL52,opolskie
2017-02-27,2017,1.0,Y_LT20,PL61,kujawsko-pomorskie
2017-02-27,2017,3.0,Y_LT20,PL62,warmińsko-mazurskie
2017-02-27,2017,3.0,Y_LT20,PL63,pomorskie
2017-02-27,2017,2.0,Y_LT20,PL71,łódzkie
2017-02-27,2017,2.0,Y_LT20,PL72,świętokrzyskie
2017-02-27,2017,3.0,Y_LT20,PL81,lubelskie
2017-02-27,2017,2.0,Y_LT20,PL82,podkarpackie
2017-02-27,2017,3.0,Y_LT20,PL84,podlaskie
2017-02-27,2017,3.0,Y_LT20,PL9,mazowieckie
2017-02-27,2017,287.0,Y_GE80,PL51,dolnośląskie
2017-02-27,2017,78.0,Y_GE80,PL43,lubuskie
2017-02-27,2017,55.0,Y40-59,PL61,kujawsko-pomorskie
2017-02-27,2017,276.0,Y_GE80,PL41,wielkopolskie
2017-02-27,2017,60.0,Y40-59,PL63,pomorskie
2017-02-27,2017,87.0,Y40-59,PL71,łódzkie
2017-02-27,2017,25.0,Y40-59,PL72,świętokrzyskie
2017-02-27,2017,47.0,Y40-59,PL81,lubelskie
2017-02-27,2017,42.0,Y40-59,PL82,podkarpackie
2017-02-27,2017,26.0,Y40-59,PL84,podlaskie
2017-02-27,2017,139.0,Y40-59,PL9,mazowieckie
2017-02-27,2017,169.0,Y_GE80,PL42,zachodniopomorskie
2017-02-27,2017,255.0,Y60-79,PL21,małopolskie
2017-02-27,2017,465.0,Y60-79,PL22,śląskie
2017-02-27,2017,276.0,Y60-79,PL41,wielkopolskie
2017-02-27,2017,171.0,Y60-79,PL42,zachodniopomorskie
2017-02-27,2017,101.0,Y60-79,PL43,lubuskie
2017-02-27,2017,3371.0,Y60-79,PL,Polska
2017-02-27,2017,92.0,Y60-79,PL52,opolskie
2017-02-27,2017,275.0,Y60-79,PL51,dolnośląskie
2017-02-27,2017,333.0,Y_GE80,PL21,małopolskie
2017-02-27,2017,3775.0,Y_GE80,PL,Polska
2017-02-27,2017,455.0,Y60-79,PL9,mazowieckie
2017-02-27,2017,114.0,Y60-79,PL84,podlaskie
2017-02-27,2017,137.0,Y60-79,PL82,podkarpackie
2017-02-27,2017,414.0,Y_GE80,PL22,śląskie
2017-02-27,2017,102.0,Y60-79,PL72,świętokrzyskie
2017-02-27,2017,253.0,Y60-79,PL71,łódzkie
2017-02-27,2017,206.0,Y60-79,PL63,pomorskie
2017-02-27,2017,116.0,Y60-79,PL62,warmińsko-mazurskie
2017-02-27,2017,169.0,Y60-79,PL61,kujawsko-pomorskie
2017-02-27,2017,184.0,Y60-79,PL81,lubelskie
2017-03-06,2017,13.0,Y20-39,PL61,kujawsko-pomorskie
2017-03-06,2017,5.0,Y20-39,PL52,opolskie
2017-03-06,2017,9.0,Y20-39,PL51,dolnośląskie
2017-03-06,2017,7.0,Y20-39,PL43,lubuskie
2017-03-06,2017,7.0,Y20-39,PL42,zachodniopomorskie
2017-03-06,2017,12.0,Y20-39,PL21,małopolskie
2017-03-06,2017,22.0,Y20-39,PL22,śląskie
2017-03-06,2017,203.0,Y20-39,PL,Polska
2017-03-06,2017,0.0,UNK,PL9,mazowieckie
2017-03-06,2017,0.0,UNK,PL84,podlaskie
2017-03-06,2017,16.0,Y20-39,PL41,wielkopolskie
2017-03-06,2017,11.0,Y20-39,PL62,warmińsko-mazurskie
2017-03-06,2017,88.0,Y40-59,PL51,dolnośląskie
2017-03-06,2017,17.0,Y20-39,PL71,łódzkie
2017-03-06,2017,5.0,Y20-39,PL72,świętokrzyskie
2017-03-06,2017,12.0,Y20-39,PL81,lubelskie
2017-03-06,2017,15.0,Y20-39,PL82,podkarpackie
2017-03-06,2017,10.0,Y20-39,PL84,podlaskie
2017-03-06,2017,26.0,Y20-39,PL9,mazowieckie
2017-03-06,2017,935.0,Y40-59,PL,Polska
2017-03-06,2017,65.0,Y40-59,PL21,małopolskie
2017-03-06,2017,130.0,Y40-59,PL22,śląskie
2017-03-06,2017,75.0,Y40-59,PL41,wielkopolskie
2017-03-06,2017,52.0,Y40-59,PL42,zachodniopomorskie
2017-03-06,2017,28.0,Y40-59,PL43,lubuskie
2017-03-06,2017,0.0,UNK,PL82,podkarpackie
2017-03-06,2017,16.0,Y20-39,PL63,pomorskie
2017-03-06,2017,0.0,UNK,PL81,lubelskie
2017-03-06,2017,266.0,TOTAL,PL84,podlaskie
2017-03-06,2017,0.0,UNK,PL71,łódzkie
2017-03-06,2017,19.0,Y40-59,PL52,opolskie
2017-03-06,2017,644.0,TOTAL,PL21,małopolskie
2017-03-06,2017,1044.0,TOTAL,PL22,śląskie
2017-03-06,2017,662.0,TOTAL,PL41,wielkopolskie
2017-03-06,2017,397.0,TOTAL,PL42,zachodniopomorskie
2017-03-06,2017,203.0,TOTAL,PL43,lubuskie
2017-03-06,2017,643.0,TOTAL,PL51,dolnośląskie
2017-03-06,2017,216.0,TOTAL,PL52,opolskie
2017-03-06,2017,392.0,TOTAL,PL61,kujawsko-pomorskie
2017-03-06,2017,244.0,TOTAL,PL62,warmińsko-mazurskie
2017-03-06,2017,446.0,TOTAL,PL63,pomorskie
2017-03-06,2017,638.0,TOTAL,PL71,łódzkie
2017-03-06,2017,270.0,TOTAL,PL72,świętokrzyskie
2017-03-06,2017,461.0,TOTAL,PL81,lubelskie
2017-03-06,2017,360.0,TOTAL,PL82,podkarpackie
2017-03-06,2017,1081.0,TOTAL,PL9,mazowieckie
2017-03-06,2017,0.0,UNK,PL,Polska
2017-03-06,2017,0.0,UNK,PL21,małopolskie
2017-03-06,2017,0.0,UNK,PL22,śląskie
2017-03-06,2017,0.0,UNK,PL41,wielkopolskie
2017-03-06,2017,0.0,UNK,PL42,zachodniopomorskie
2017-03-06,2017,0.0,UNK,PL43,lubuskie
2017-03-06,2017,0.0,UNK,PL51,dolnośląskie
2017-03-06,2017,0.0,UNK,PL52,opolskie
2017-03-06,2017,0.0,UNK,PL61,kujawsko-pomorskie
2017-03-06,2017,0.0,UNK,PL62,warmińsko-mazurskie
2017-03-06,2017,0.0,UNK,PL63,pomorskie
2017-03-06,2017,0.0,UNK,PL72,świętokrzyskie
2017-03-06,2017,7967.0,TOTAL,PL,Polska
2017-03-06,2017,49.0,Y40-59,PL61,kujawsko-pomorskie
2017-03-06,2017,58.0,Y40-59,PL63,pomorskie
2017-03-06,2017,165.0,Y_GE80,PL61,kujawsko-pomorskie
2017-03-06,2017,111.0,Y_GE80,PL62,warmińsko-mazurskie
2017-03-06,2017,190.0,Y_GE80,PL63,pomorskie
2017-03-06,2017,278.0,Y_GE80,PL71,łódzkie
2017-03-06,2017,131.0,Y_GE80,PL72,świętokrzyskie
2017-03-06,2017,236.0,Y_GE80,PL81,lubelskie
2017-03-06,2017,162.0,Y_GE80,PL82,podkarpackie
2017-03-06,2017,128.0,Y_GE80,PL84,podlaskie
2017-03-06,2017,526.0,Y_GE80,PL9,mazowieckie
2017-03-06,2017,54.0,Y_LT20,PL,Polska
2017-03-06,2017,8.0,Y_LT20,PL21,małopolskie
2017-03-06,2017,5.0,Y_LT20,PL22,śląskie
2017-03-06,2017,91.0,Y_GE80,PL52,opolskie
2017-03-06,2017,7.0,Y_LT20,PL41,wielkopolskie
2017-03-06,2017,1.0,Y_LT20,PL43,lubuskie
2017-03-06,2017,4.0,Y_LT20,PL51,dolnośląskie
2017-03-06,2017,3.0,Y_LT20,PL52,opolskie
2017-03-06,2017,1.0,Y_LT20,PL61,kujawsko-pomorskie
2017-03-06,2017,2.0,Y_LT20,PL62,warmińsko-mazurskie
2017-03-06,2017,0.0,Y_LT20,PL63,pomorskie
2017-03-06,2017,5.0,Y_LT20,PL71,łódzkie
2017-03-06,2017,2.0,Y_LT20,PL72,świętokrzyskie
2017-03-06,2017,4.0,Y_LT20,PL81,lubelskie
2017-03-06,2017,4.0,Y_LT20,PL82,podkarpackie
2017-03-06,2017,0.0,Y_LT20,PL84,podlaskie
2017-03-06,2017,5.0,Y_LT20,PL9,mazowieckie
2017-03-06,2017,3.0,Y_LT20,PL42,zachodniopomorskie
2017-03-06,2017,274.0,Y_GE80,PL51,dolnośląskie
2017-03-06,2017,25.0,Y40-59,PL62,warmińsko-mazurskie
2017-03-06,2017,168.0,Y_GE80,PL42,zachodniopomorskie
2017-03-06,2017,77.0,Y40-59,PL71,łódzkie
2017-03-06,2017,32.0,Y40-59,PL72,świętokrzyskie
2017-03-06,2017,45.0,Y40-59,PL81,lubelskie
2017-03-06,2017,49.0,Y40-59,PL82,podkarpackie
2017-03-06,2017,32.0,Y40-59,PL84,podlaskie
2017-03-06,2017,111.0,Y40-59,PL9,mazowieckie
2017-03-06,2017,3212.0,Y60-79,PL,Polska
2017-03-06,2017,74.0,Y_GE80,PL43,lubuskie
2017-03-06,2017,461.0,Y60-79,PL22,śląskie
2017-03-06,2017,279.0,Y60-79,PL41,wielkopolskie
2017-03-06,2017,167.0,Y60-79,PL42,zachodniopomorskie
2017-03-06,2017,93.0,Y60-79,PL43,lubuskie
2017-03-06,2017,268.0,Y60-79,PL51,dolnośląskie
2017-03-06,2017,241.0,Y60-79,PL21,małopolskie
2017-03-06,2017,164.0,Y60-79,PL61,kujawsko-pomorskie
2017-03-06,2017,98.0,Y60-79,PL52,opolskie
2017-03-06,2017,426.0,Y_GE80,PL22,śląskie
2017-03-06,2017,318.0,Y_GE80,PL21,małopolskie
2017-03-06,2017,3563.0,Y_GE80,PL,Polska
2017-03-06,2017,413.0,Y60-79,PL9,mazowieckie
2017-03-06,2017,96.0,Y60-79,PL84,podlaskie
2017-03-06,2017,285.0,Y_GE80,PL41,wielkopolskie
2017-03-06,2017,164.0,Y60-79,PL81,lubelskie
2017-03-06,2017,100.0,Y60-79,PL72,świętokrzyskie
2017-03-06,2017,261.0,Y60-79,PL71,łódzkie
2017-03-06,2017,182.0,Y60-79,PL63,pomorskie
2017-03-06,2017,95.0,Y60-79,PL62,warmińsko-mazurskie
2017-03-06,2017,130.0,Y60-79,PL82,podkarpackie
2017-03-13,2017,5.0,Y20-39,PL52,opolskie
2017-03-13,2017,11.0,Y20-39,PL51,dolnośląskie
2017-03-13,2017,4.0,Y20-39,PL43,lubuskie
2017-03-13,2017,5.0,Y20-39,PL42,zachodniopomorskie
2017-03-13,2017,18.0,Y20-39,PL41,wielkopolskie
2017-03-13,2017,162.0,Y20-39,PL,Polska
2017-03-13,2017,10.0,Y20-39,PL21,małopolskie
2017-03-13,2017,0.0,UNK,PL9,mazowieckie
2017-03-13,2017,0.0,UNK,PL84,podlaskie
2017-03-13,2017,0.0,UNK,PL82,podkarpackie
2017-03-13,2017,31.0,Y20-39,PL22,śląskie
2017-03-13,2017,8.0,Y20-39,PL61,kujawsko-pomorskie
2017-03-13,2017,25.0,Y40-59,PL43,lubuskie
2017-03-13,2017,14.0,Y20-39,PL63,pomorskie
2017-03-13,2017,13.0,Y20-39,PL71,łódzkie
2017-03-13,2017,3.0,Y20-39,PL72,świętokrzyskie
2017-03-13,2017,1.0,Y20-39,PL81,lubelskie
2017-03-13,2017,7.0,Y20-39,PL82,podkarpackie
2017-03-13,2017,1.0,Y20-39,PL84,podlaskie
2017-03-13,2017,25.0,Y20-39,PL9,mazowieckie
2017-03-13,2017,939.0,Y40-59,PL,Polska
2017-03-13,2017,66.0,Y40-59,PL21,małopolskie
2017-03-13,2017,128.0,Y40-59,PL22,śląskie
2017-03-13,2017,77.0,Y40-59,PL41,wielkopolskie
2017-03-13,2017,38.0,Y40-59,PL42,zachodniopomorskie
2017-03-13,2017,0.0,UNK,PL81,lubelskie
2017-03-13,2017,6.0,Y20-39,PL62,warmińsko-mazurskie
2017-03-13,2017,0.0,UNK,PL72,świętokrzyskie
2017-03-13,2017,223.0,TOTAL,PL84,podlaskie
2017-03-13,2017,0.0,UNK,PL63,pomorskie
2017-03-13,2017,72.0,Y40-59,PL51,dolnośląskie
2017-03-13,2017,560.0,TOTAL,PL21,małopolskie
2017-03-13,2017,988.0,TOTAL,PL22,śląskie
2017-03-13,2017,646.0,TOTAL,PL41,wielkopolskie
2017-03-13,2017,345.0,TOTAL,PL42,zachodniopomorskie
2017-03-13,2017,184.0,TOTAL,PL43,lubuskie
2017-03-13,2017,586.0,TOTAL,PL51,dolnośląskie
2017-03-13,2017,216.0,TOTAL,PL52,opolskie
2017-03-13,2017,417.0,TOTAL,PL61,kujawsko-pomorskie
2017-03-13,2017,302.0,TOTAL,PL62,warmińsko-mazurskie
2017-03-13,2017,456.0,TOTAL,PL63,pomorskie
2017-03-13,2017,599.0,TOTAL,PL71,łódzkie
2017-03-13,2017,0.0,UNK,PL71,łódzkie
2017-03-13,2017,285.0,TOTAL,PL72,świętokrzyskie
2017-03-13,2017,378.0,TOTAL,PL82,podkarpackie
2017-03-13,2017,1092.0,TOTAL,PL9,mazowieckie
2017-03-13,2017,0.0,UNK,PL,Polska
2017-03-13,2017,0.0,UNK,PL21,małopolskie
2017-03-13,2017,0.0,UNK,PL22,śląskie
2017-03-13,2017,0.0,UNK,PL41,wielkopolskie
2017-03-13,2017,0.0,UNK,PL42,zachodniopomorskie
2017-03-13,2017,0.0,UNK,PL43,lubuskie
2017-03-13,2017,0.0,UNK,PL51,dolnośląskie
2017-03-13,2017,0.0,UNK,PL52,opolskie
2017-03-13,2017,0.0,UNK,PL61,kujawsko-pomorskie
2017-03-13,2017,0.0,UNK,PL62,warmińsko-mazurskie
2017-03-13,2017,432.0,TOTAL,PL81,lubelskie
2017-03-13,2017,7709.0,TOTAL,PL,Polska
2017-03-13,2017,26.0,Y40-59,PL52,opolskie
2017-03-13,2017,46.0,Y40-59,PL62,warmińsko-mazurskie
2017-03-13,2017,92.0,Y_GE80,PL52,opolskie
2017-03-13,2017,181.0,Y_GE80,PL61,kujawsko-pomorskie
2017-03-13,2017,128.0,Y_GE80,PL62,warmińsko-mazurskie
2017-03-13,2017,182.0,Y_GE80,PL63,pomorskie
2017-03-13,2017,275.0,Y_GE80,PL71,łódzkie
2017-03-13,2017,146.0,Y_GE80,PL72,świętokrzyskie
2017-03-13,2017,208.0,Y_GE80,PL81,lubelskie
2017-03-13,2017,179.0,Y_GE80,PL82,podkarpackie
2017-03-13,2017,118.0,Y_GE80,PL84,podlaskie
2017-03-13,2017,508.0,Y_GE80,PL9,mazowieckie
2017-03-13,2017,46.0,Y_LT20,PL,Polska
2017-03-13,2017,5.0,Y_LT20,PL22,śląskie
2017-03-13,2017,1.0,Y_LT20,PL41,wielkopolskie
2017-03-13,2017,3.0,Y_LT20,PL42,zachodniopomorskie
2017-03-13,2017,0.0,Y_LT20,PL43,lubuskie
2017-03-13,2017,3.0,Y_LT20,PL51,dolnośląskie
2017-03-13,2017,1.0,Y_LT20,PL52,opolskie
2017-03-13,2017,3.0,Y_LT20,PL61,kujawsko-pomorskie
2017-03-13,2017,1.0,Y_LT20,PL62,warmińsko-mazurskie
2017-03-13,2017,1.0,Y_LT20,PL63,pomorskie
2017-03-13,2017,5.0,Y_LT20,PL71,łódzkie
2017-03-13,2017,2.0,Y_LT20,PL72,świętokrzyskie
2017-03-13,2017,2.0,Y_LT20,PL81,lubelskie
2017-03-13,2017,3.0,Y_LT20,PL82,podkarpackie
2017-03-13,2017,3.0,Y_LT20,PL84,podlaskie
2017-03-13,2017,9.0,Y_LT20,PL9,mazowieckie
2017-03-13,2017,51.0,Y40-59,PL61,kujawsko-pomorskie
2017-03-13,2017,239.0,Y_GE80,PL51,dolnośląskie
2017-03-13,2017,79.0,Y_GE80,PL43,lubuskie
2017-03-13,2017,4.0,Y_LT20,PL21,małopolskie
2017-03-13,2017,280.0,Y_GE80,PL41,wielkopolskie
2017-03-13,2017,146.0,Y_GE80,PL42,zachodniopomorskie
2017-03-13,2017,72.0,Y40-59,PL71,łódzkie
2017-03-13,2017,35.0,Y40-59,PL72,świętokrzyskie
2017-03-13,2017,54.0,Y40-59,PL81,lubelskie
2017-03-13,2017,42.0,Y40-59,PL82,podkarpackie
2017-03-13,2017,25.0,Y40-59,PL84,podlaskie
2017-03-13,2017,126.0,Y40-59,PL9,mazowieckie
2017-03-13,2017,3124.0,Y60-79,PL,Polska
2017-03-13,2017,213.0,Y60-79,PL21,małopolskie
2017-03-13,2017,414.0,Y60-79,PL22,śląskie
2017-03-13,2017,270.0,Y60-79,PL41,wielkopolskie
2017-03-13,2017,153.0,Y60-79,PL42,zachodniopomorskie
2017-03-13,2017,76.0,Y60-79,PL43,lubuskie
2017-03-13,2017,261.0,Y60-79,PL51,dolnośląskie
2017-03-13,2017,56.0,Y40-59,PL63,pomorskie
2017-03-13,2017,174.0,Y60-79,PL61,kujawsko-pomorskie
2017-03-13,2017,92.0,Y60-79,PL52,opolskie
2017-03-13,2017,267.0,Y_GE80,PL21,małopolskie
2017-03-13,2017,3438.0,Y_GE80,PL,Polska
2017-03-13,2017,424.0,Y60-79,PL9,mazowieckie
2017-03-13,2017,76.0,Y60-79,PL84,podlaskie
2017-03-13,2017,147.0,Y60-79,PL82,podkarpackie
2017-03-13,2017,410.0,Y_GE80,PL22,śląskie
2017-03-13,2017,99.0,Y60-79,PL72,świętokrzyskie
2017-03-13,2017,234.0,Y60-79,PL71,łódzkie
2017-03-13,2017,203.0,Y60-79,PL63,pomorskie
2017-03-13,2017,121.0,Y60-79,PL62,warmińsko-mazurskie
2017-03-13,2017,167.0,Y60-79,PL81,lubelskie
2017-03-20,2017,5.0,Y20-39,PL52,opolskie
2017-03-20,2017,16.0,Y20-39,PL51,dolnośląskie
2017-03-20,2017,6.0,Y20-39,PL43,lubuskie
2017-03-20,2017,0.0,UNK,PL82,podkarpackie
2017-03-20,2017,7.0,Y20-39,PL42,zachodniopomorskie
2017-03-20,2017,8.0,Y20-39,PL21,małopolskie
2017-03-20,2017,21.0,Y20-39,PL22,śląskie
2017-03-20,2017,191.0,Y20-39,PL,Polska
2017-03-20,2017,0.0,UNK,PL9,mazowieckie
2017-03-20,2017,0.0,UNK,PL84,podlaskie
2017-03-20,2017,6.0,Y20-39,PL61,kujawsko-pomorskie
2017-03-20,2017,15.0,Y20-39,PL41,wielkopolskie
2017-03-20,2017,12.0,Y20-39,PL62,warmińsko-mazurskie
2017-03-20,2017,4.0,Y20-39,PL84,podlaskie
2017-03-20,2017,21.0,Y20-39,PL71,łódzkie
2017-03-20,2017,11.0,Y20-39,PL72,świętokrzyskie
2017-03-20,2017,14.0,Y20-39,PL81,lubelskie
2017-03-20,2017,6.0,Y20-39,PL82,podkarpackie
2017-03-20,2017,27.0,Y20-39,PL9,mazowieckie
2017-03-20,2017,969.0,Y40-59,PL,Polska
2017-03-20,2017,73.0,Y40-59,PL21,małopolskie
2017-03-20,2017,151.0,Y40-59,PL22,śląskie
2017-03-20,2017,81.0,Y40-59,PL41,wielkopolskie
2017-03-20,2017,55.0,Y40-59,PL42,zachodniopomorskie
2017-03-20,2017,31.0,Y40-59,PL43,lubuskie
2017-03-20,2017,0.0,UNK,PL81,lubelskie
2017-03-20,2017,12.0,Y20-39,PL63,pomorskie
2017-03-20,2017,0.0,UNK,PL72,świętokrzyskie
2017-03-20,2017,81.0,Y40-59,PL51,dolnośląskie
2017-03-20,2017,0.0,UNK,PL63,pomorskie
2017-03-20,2017,7637.0,TOTAL,PL,Polska
2017-03-20,2017,595.0,TOTAL,PL21,małopolskie
2017-03-20,2017,985.0,TOTAL,PL22,śląskie
2017-03-20,2017,653.0,TOTAL,PL41,wielkopolskie
2017-03-20,2017,352.0,TOTAL,PL42,zachodniopomorskie
2017-03-20,2017,177.0,TOTAL,PL43,lubuskie
2017-03-20,2017,587.0,TOTAL,PL51,dolnośląskie
2017-03-20,2017,184.0,TOTAL,PL52,opolskie
2017-03-20,2017,429.0,TOTAL,PL61,kujawsko-pomorskie
2017-03-20,2017,309.0,TOTAL,PL62,warmińsko-mazurskie
2017-03-20,2017,428.0,TOTAL,PL63,pomorskie
2017-03-20,2017,564.0,TOTAL,PL71,łódzkie
2017-03-20,2017,262.0,TOTAL,PL72,świętokrzyskie
2017-03-20,2017,466.0,TOTAL,PL81,lubelskie
2017-03-20,2017,345.0,TOTAL,PL82,podkarpackie
2017-03-20,2017,240.0,TOTAL,PL84,podlaskie
2017-03-20,2017,1061.0,TOTAL,PL9,mazowieckie
2017-03-20,2017,0.0,UNK,PL,Polska
2017-03-20,2017,0.0,UNK,PL21,małopolskie
2017-03-20,2017,0.0,UNK,PL22,śląskie
2017-03-20,2017,0.0,UNK,PL41,wielkopolskie
2017-03-20,2017,0.0,UNK,PL42,zachodniopomorskie
2017-03-20,2017,0.0,UNK,PL43,lubuskie
2017-03-20,2017,0.0,UNK,PL51,dolnośląskie
2017-03-20,2017,0.0,UNK,PL52,opolskie
2017-03-20,2017,0.0,UNK,PL61,kujawsko-pomorskie
2017-03-20,2017,0.0,UNK,PL62,warmińsko-mazurskie
2017-03-20,2017,0.0,UNK,PL71,łódzkie
2017-03-20,2017,45.0,Y40-59,PL61,kujawsko-pomorskie
2017-03-20,2017,238.0,Y60-79,PL51,dolnośląskie
2017-03-20,2017,33.0,Y40-59,PL62,warmińsko-mazurskie
2017-03-20,2017,72.0,Y_GE80,PL52,opolskie
2017-03-20,2017,174.0,Y_GE80,PL61,kujawsko-pomorskie
2017-03-20,2017,131.0,Y_GE80,PL62,warmińsko-mazurskie
2017-03-20,2017,176.0,Y_GE80,PL63,pomorskie
2017-03-20,2017,221.0,Y_GE80,PL71,łódzkie
2017-03-20,2017,130.0,Y_GE80,PL72,świętokrzyskie
2017-03-20,2017,230.0,Y_GE80,PL81,lubelskie
2017-03-20,2017,156.0,Y_GE80,PL82,podkarpackie
2017-03-20,2017,126.0,Y_GE80,PL84,podlaskie
2017-03-20,2017,525.0,Y_GE80,PL9,mazowieckie
2017-03-20,2017,68.0,Y_LT20,PL,Polska
2017-03-20,2017,6.0,Y_LT20,PL21,małopolskie
2017-03-20,2017,249.0,Y_GE80,PL51,dolnośląskie
2017-03-20,2017,12.0,Y_LT20,PL22,śląskie
2017-03-20,2017,4.0,Y_LT20,PL42,zachodniopomorskie
2017-03-20,2017,0.0,Y_LT20,PL43,lubuskie
2017-03-20,2017,3.0,Y_LT20,PL51,dolnośląskie
2017-03-20,2017,0.0,Y_LT20,PL52,opolskie
2017-03-20,2017,3.0,Y_LT20,PL61,kujawsko-pomorskie
2017-03-20,2017,3.0,Y_LT20,PL62,warmińsko-mazurskie
2017-03-20,2017,4.0,Y_LT20,PL63,pomorskie
2017-03-20,2017,4.0,Y_LT20,PL71,łódzkie
2017-03-20,2017,0.0,Y_LT20,PL72,świętokrzyskie
2017-03-20,2017,6.0,Y_LT20,PL81,lubelskie
2017-03-20,2017,2.0,Y_LT20,PL82,podkarpackie
2017-03-20,2017,5.0,Y_LT20,PL84,podlaskie
2017-03-20,2017,9.0,Y_LT20,PL41,wielkopolskie
2017-03-20,2017,65.0,Y_GE80,PL43,lubuskie
2017-03-20,2017,29.0,Y40-59,PL52,opolskie
2017-03-20,2017,278.0,Y_GE80,PL41,wielkopolskie
2017-03-20,2017,51.0,Y40-59,PL63,pomorskie
2017-03-20,2017,72.0,Y40-59,PL71,łódzkie
2017-03-20,2017,26.0,Y40-59,PL72,świętokrzyskie
2017-03-20,2017,56.0,Y40-59,PL81,lubelskie
2017-03-20,2017,43.0,Y40-59,PL82,podkarpackie
2017-03-20,2017,26.0,Y40-59,PL84,podlaskie
2017-03-20,2017,116.0,Y40-59,PL9,mazowieckie
2017-03-20,2017,150.0,Y_GE80,PL42,zachodniopomorskie
2017-03-20,2017,227.0,Y60-79,PL21,małopolskie
2017-03-20,2017,432.0,Y60-79,PL22,śląskie
2017-03-20,2017,270.0,Y60-79,PL41,wielkopolskie
2017-03-20,2017,136.0,Y60-79,PL42,zachodniopomorskie
2017-03-20,2017,75.0,Y60-79,PL43,lubuskie
2017-03-20,2017,3076.0,Y60-79,PL,Polska
2017-03-20,2017,78.0,Y60-79,PL52,opolskie
2017-03-20,2017,7.0,Y_LT20,PL9,mazowieckie
2017-03-20,2017,281.0,Y_GE80,PL21,małopolskie
2017-03-20,2017,3333.0,Y_GE80,PL,Polska
2017-03-20,2017,386.0,Y60-79,PL9,mazowieckie
2017-03-20,2017,79.0,Y60-79,PL84,podlaskie
2017-03-20,2017,138.0,Y60-79,PL82,podkarpackie
2017-03-20,2017,369.0,Y_GE80,PL22,śląskie
2017-03-20,2017,95.0,Y60-79,PL72,świętokrzyskie
2017-03-20,2017,246.0,Y60-79,PL71,łódzkie
2017-03-20,2017,185.0,Y60-79,PL63,pomorskie
2017-03-20,2017,130.0,Y60-79,PL62,warmińsko-mazurskie
2017-03-20,2017,201.0,Y60-79,PL61,kujawsko-pomorskie
2017-03-20,2017,160.0,Y60-79,PL81,lubelskie
2017-03-27,2017,5.0,Y20-39,PL52,opolskie
2017-03-27,2017,11.0,Y20-39,PL51,dolnośląskie
2017-03-27,2017,2.0,Y20-39,PL43,lubuskie
