JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_1214042,proszowicki,346,70,425,506,319,3568,1434,"40,2",1666,Pałecznica,małopolskie,<20k
JPT_1209042,myślenicki,614,204,1079,1413,800,11147,3530,"31,7",4110,Pcim,małopolskie,<20k
JPT_2214043,tczewski,1132,257,1555,2253,1375,16021,5372,"33,5",6572,Pelplin,pomorskie,<20k
JPT_2010082,siemiatycki,268,20,127,253,184,2726,768,"28,2",852,Perlejewo,podlaskie,<20k
JPT_3008052,kępiński,258,64,330,492,279,3765,1275,"33,9",1423,Perzów,wielkopolskie,<20k
JPT_3202053,choszczeński,571,144,605,952,662,7710,2567,"33,3",2934,Pełczyce,zachodniopomorskie,<20k
JPT_1418043,piaseczyński,7144,4076,13845,19732,7180,86217,47013,"54,5",51977,Piaseczno,mazowieckie,50k-100k
JPT_3004052,gostyński,667,171,795,1196,669,8613,3046,"35,4",3498,Piaski,wielkopolskie,<20k
JPT_0617033,świdnicki (lubelskie),935,156,870,1378,874,10467,3810,"36,4",4213,Piaski,lubelskie,<20k
JPT_1421011,pruszkowski,2678,646,3213,4312,2437,22559,11988,"53,1",13286,Piastów,mazowieckie,20k-50k
JPT_0206031,karkonoski,659,125,485,846,657,6082,2544,"41,8",2772,Piechowice,dolnośląskie,<20k
JPT_2810042,mrągowski,460,76,430,698,594,7555,2024,"26,8",2258,Piecki,warmińsko-mazurskie,<20k
JPT_2471011,Piekary Śląskie,5649,1179,6360,8776,5869,54702,25303,"46,3",27833,Piekary Śląskie,śląskie,50k-100k
JPT_2604142,kielecki,991,256,1488,2410,1258,16433,5721,"34,8",6403,Piekoszów,świętokrzyskie,<20k
JPT_0226032,złotoryjski,311,97,449,649,479,4509,1810,"40,1",1985,Pielgrzymka,dolnośląskie,<20k
JPT_2802053,braniewski,500,90,461,856,630,6111,2186,"35,8",2537,Pieniężno,warmińsko-mazurskie,<20k
JPT_2604153,kielecki,369,53,391,574,395,4636,1498,"32,3",1782,Pierzchnica,świętokrzyskie,<20k
JPT_0202033,dzierżoniowski,799,130,612,1083,804,9318,3046,"32,7",3428,Pieszyce,dolnośląskie,<20k
JPT_2411072,raciborski,517,104,511,807,431,6888,2047,"29,7",2370,Pietrowice Wielkie,śląskie,<20k
JPT_0225043,zgorzelecki,704,76,517,933,744,9025,2644,"29,3",2974,Pieńsk,dolnośląskie,<20k
JPT_1403103,garwoliński,746,188,1115,1613,948,10959,3887,"35,5",4610,Pilawa,mazowieckie,<20k
JPT_2405042,gliwicki,925,374,1389,2210,1026,12138,5418,"44,6",5924,Pilchowice,śląskie,<20k
JPT_2416073,zawierciański,837,106,720,1180,808,8534,3267,"38,3",3651,Pilica,śląskie,<20k
JPT_1803063,dębicki,984,162,1132,1680,934,18233,4532,"24,9",4892,Pilzno,podkarpackie,<20k
JPT_1425011,radomski,1913,227,1326,2257,2075,17902,6752,"37,7",7798,Pionki,mazowieckie,<20k
JPT_1425082,radomski,556,93,683,1065,701,9932,2550,"25,7",3098,Pionki,mazowieckie,<20k
JPT_0411053,radziejowski,878,232,989,1452,890,9192,3793,"41,3",4441,Piotrków Kujawski,kujawsko-pomorskie,<20k
JPT_1062011,Piotrków Trybunalski,8164,1568,7222,11334,7570,72250,31122,"43,1",35858,Piotrków Trybunalski,łódzkie,50k-100k
JPT_2816033,piski,2156,369,1874,3181,2033,27517,8773,"31,9",9613,Pisz,warmińsko-mazurskie,20k-50k
JPT_0601112,bialski,521,98,562,872,493,7141,2294,"32,1",2546,Piszczac,lubelskie,<20k
JPT_1210133,nowosądecki,469,80,700,942,577,10520,2441,"23,2",2768,Piwniczna-Zdrój,małopolskie,<20k
JPT_1004063,łęczycki,556,79,469,786,544,5892,2083,"35,4",2434,Piątek,łódzkie,<20k
JPT_2007052,łomżyński,629,72,652,955,615,10666,2691,"25,2",2923,Piątnica,podlaskie,<20k
JPT_3019011,pilski,7621,1763,7480,11933,8006,72527,31650,"43,6",36803,Piła,wielkopolskie,50k-100k
JPT_0202041,dzierżoniowski,562,96,399,684,604,6364,2013,"31,6",2345,Piława Górna,dolnośląskie,<20k
JPT_2608043,pińczowski,2164,318,2083,3059,2195,20379,8803,"43,2",9819,Pińczów,świętokrzyskie,20k-50k
JPT_1410042,łosicki,410,39,269,487,344,4825,1326,"27,5",1549,Platerów,mazowieckie,<20k
JPT_0210062,lubański,121,18,122,196,138,1629,528,"32,4",595,Platerówka,dolnośląskie,<20k
JPT_3020063,pleszewski,2937,620,3043,4830,2946,29596,13121,"44,3",14376,Pleszew,wielkopolskie,20k-50k
JPT_1216042,tarnowski,772,185,916,1457,701,11930,3335,28,4031,Pleśna,małopolskie,<20k
JPT_1406092,grójecki,407,121,471,763,419,4788,1900,"39,7",2181,Pniewy,mazowieckie,<20k
JPT_3024063,szamotulski,914,277,1482,1981,1164,12643,4793,"37,9",5818,Pniewy,wielkopolskie,<20k
JPT_3021123,poznański,1515,714,2778,3821,1877,19943,9124,"45,8",10705,Pobiedziska,wielkopolskie,<20k
JPT_2404132,częstochowski,1042,263,1288,2009,1309,12641,5273,"41,7",5911,Poczesna,śląskie,<20k
JPT_1011033,poddębicki,1480,280,1496,2552,1493,15371,6609,43,7301,Poddębice,łódzkie,<20k
JPT_0613052,parczewski,155,9,103,145,163,1593,505,"31,7",575,Podedwórze,lubelskie,<20k
JPT_1210142,nowosądecki,582,154,1010,1392,667,13391,3262,"24,4",3805,Podegrodzie,małopolskie,<20k
JPT_0206082,karkonoski,757,167,722,1168,881,8285,3375,"40,7",3695,Podgórzyn,dolnośląskie,<20k
JPT_1405021,grodziski (mazowieckie),553,180,529,802,451,3801,2289,"60,2",2515,Podkowa Leśna,mazowieckie,<20k
JPT_3004063,gostyński,403,111,561,815,482,4907,2038,"41,5",2372,Pogorzela,wielkopolskie,<20k
JPT_1424032,pułtuski,381,81,499,731,437,5032,1769,"35,2",2129,Pokrzywnica,mazowieckie,<20k
JPT_1606032,namysłowski,386,68,393,640,429,5144,1767,"34,4",1916,Pokój,opolskie,<20k
JPT_0208051,kłodzki,913,107,534,889,696,6228,2818,"45,2",3139,Polanica-Zdrój,dolnośląskie,<20k
JPT_1213072,oświęcimski,396,84,510,792,372,4318,1786,"41,4",2154,Polanka Wielka,małopolskie,<20k
JPT_3209063,koszaliński,666,130,698,1187,956,8532,3306,"38,7",3637,Polanów,zachodniopomorskie,<20k
JPT_3211043,policki,3261,874,4459,6286,4504,41117,17163,"41,7",19384,Police,zachodniopomorskie,20k-50k
JPT_1436022,zwoleński,409,68,414,654,461,5419,1679,31,2006,Policzna,mazowieckie,<20k
JPT_0216043,polkowicki,2346,568,2586,4240,2094,27704,11071,40,11834,Polkowice,dolnośląskie,20k-50k
JPT_1603052,kędzierzyńsko-kozielski,366,48,325,468,322,3956,1432,"36,2",1529,Polska Cerekiew,opolskie,<20k
JPT_1414052,nowodworski (mazowieckie),856,226,1104,1618,1076,9086,4318,"47,5",4880,Pomiechówek,mazowieckie,<20k
JPT_0612063,opolski (lubelskie),1408,141,1018,1624,1416,14008,5086,"36,3",5607,Poniatowa,lubelskie,<20k
JPT_3004073,gostyński,582,141,661,988,611,7715,2635,"34,2",2983,Poniec,wielkopolskie,<20k
JPT_1609092,opolski (opolskie),704,125,697,918,675,7969,2786,35,3119,Popielów,opolskie,<20k
JPT_2406072,kłobucki,457,115,548,848,546,5835,2242,"38,4",2514,Popów,śląskie,<20k
JPT_2409042,myszkowski,1167,177,961,1755,1163,10822,4536,"41,9",5223,Poraj,śląskie,<20k
JPT_1217052,tatrzański,497,103,657,932,480,11715,2354,"20,1",2669,Poronin,małopolskie,<20k
JPT_2402082,bielski (śląskie),1398,358,1704,2585,1372,15581,6380,"40,9",7417,Porąbka,śląskie,<20k
JPT_2416011,zawierciański,1004,197,816,1443,935,8461,4036,"47,7",4395,Poręba,śląskie,<20k
JPT_3213052,sławieński,439,143,641,949,629,6847,2521,"36,8",2801,Postomino,zachodniopomorskie,<20k
JPT_0602112,biłgorajski,498,29,254,482,388,5314,1461,"27,5",1651,Potok Górny,lubelskie,<20k
JPT_0605072,janowski,332,45,297,514,273,4561,1278,28,1461,Potok Wielki,lubelskie,<20k
JPT_1423052,przysuski,263,67,285,355,287,4194,1020,"24,3",1257,Potworów,mazowieckie,<20k
JPT_2212072,słupski,410,111,559,830,621,6821,2091,"30,7",2531,Potęgowo,pomorskie,<20k
JPT_3023052,słupecki,212,40,233,340,206,2320,862,"37,2",1031,Powidz,wielkopolskie,<20k
JPT_2819022,węgorzewski,254,52,307,446,315,3241,1202,"37,1",1374,Pozezdrze,warmińsko-mazurskie,<20k
JPT_3064011,Poznań,66876,16537,103104,97238,53740,532048,299797,"56,3",337495,Poznań,wielkopolskie,>100k
JPT_3002062,czarnkowsko-trzcianecki,486,105,606,902,489,6181,2111,"34,2",2588,Połajewo,wielkopolskie,<20k
JPT_2612053,staszowski,756,161,1009,1594,1445,11683,4605,"39,4",4965,Połaniec,świętokrzyskie,<20k
JPT_3216033,świdwiński,1530,236,1235,2022,1642,14998,6092,"40,6",6665,Połczyn-Zdrój,zachodniopomorskie,<20k
JPT_2002082,białostocki,272,29,173,314,242,3340,906,"27,1",1030,Poświętne,podlaskie,<20k
JPT_1007062,opoczyński,343,54,264,403,279,3101,1213,"39,1",1343,Poświętne,łódzkie,<20k
JPT_1434082,wołomiński,339,60,470,701,444,6239,1754,"28,1",2014,Poświętne,mazowieckie,<20k
JPT_2207043,kwidzyński,926,202,976,1554,1146,12998,4158,32,4804,Prabuty,pomorskie,<20k
JPT_1608043,oleski,1427,175,1120,1681,1571,13374,5351,40,5974,Praszka,opolskie,<20k
JPT_1418052,piaseczyński,794,405,1456,2346,1100,11363,5473,"48,2",6101,Prażmów,mazowieckie,<20k
JPT_0209073,legnicki,596,138,603,983,783,7345,2836,"38,6",3103,Prochowice,dolnośląskie,<20k
JPT_1401022,białobrzeski,456,76,493,728,459,5540,1992,36,2212,Promna,mazowieckie,<20k
JPT_2805042,ełcki,335,73,408,603,430,7215,1579,"21,9",1849,Prostki,warmińsko-mazurskie,<20k
JPT_1214053,proszowicki,1482,295,1777,2569,1446,16097,6559,"40,7",7569,Proszowice,małopolskie,<20k
JPT_1804073,jarosławski,549,59,452,818,575,9654,2144,"22,2",2453,Pruchnik,podkarpackie,<20k
JPT_1610043,prudnicki,2660,457,2213,3223,2541,26800,10423,"38,9",11094,Prudnik,opolskie,20k-50k
JPT_0220023,trzebnicki,648,162,932,1285,859,9352,3355,"35,9",3886,Prusice,dolnośląskie,<20k
JPT_0414082,świecki,812,210,1070,1500,930,9558,3957,"41,4",4522,Pruszcz,kujawsko-pomorskie,<20k
JPT_2204011,gdański,2740,989,4839,5769,2646,31578,14776,"46,8",16983,Pruszcz Gdański,pomorskie,20k-50k
JPT_2204042,gdański,1671,1037,5254,6001,2329,32184,14482,45,16292,Pruszcz Gdański,pomorskie,20k-50k
JPT_1421021,pruszkowski,6497,1878,9768,12260,5695,62623,31940,51,36098,Pruszków,mazowieckie,50k-100k
JPT_1422011,przasnyski,1616,385,1897,2683,1957,17055,7740,"45,4",8538,Przasnysz,mazowieckie,<20k
JPT_1422072,przasnyski,504,145,701,978,568,7204,2520,35,2896,Przasnysz,mazowieckie,<20k
JPT_2203062,człuchowski,451,133,510,881,557,6273,2098,"33,4",2532,Przechlewo,pomorskie,<20k
JPT_1213082,oświęcimski,690,185,854,1268,720,6739,3250,"48,2",3717,Przeciszów,małopolskie,<20k
JPT_1811073,mielecki,709,135,805,1380,723,12014,3435,"28,6",3752,Przecław,podkarpackie,<20k
JPT_1012113,radomszczański,602,98,597,892,629,7052,2383,"33,8",2818,Przedbórz,łódzkie,<20k
JPT_3009113,kolski,338,51,276,466,355,4071,1140,28,1486,Przedecz,wielkopolskie,<20k
JPT_3212042,pyrzycki,381,52,339,589,460,5115,1633,"31,9",1821,Przelewice,zachodniopomorskie,<20k
JPT_0216053,polkowicki,670,123,601,1073,813,8282,2978,36,3280,Przemków,dolnośląskie,<20k
JPT_1862011,Przemyśl,6052,903,4791,7894,5934,59779,23903,40,25574,Przemyśl,podkarpackie,50k-100k
JPT_1813082,przemyski,612,129,733,1298,739,10709,3228,"30,1",3511,Przemyśl,podkarpackie,<20k
JPT_3029012,wolsztyński,1020,246,1268,1853,1123,14147,4793,"33,9",5510,Przemęt,wielkopolskie,<20k
JPT_2012042,suwalski,191,22,193,240,159,2907,682,"23,5",805,Przerośl,podlaskie,<20k
JPT_1426072,siedlecki,326,18,173,372,260,3136,1054,"33,6",1149,Przesmyki,mazowieckie,<20k
JPT_0217032,strzeliński,426,68,357,546,485,4717,1707,"36,2",1882,Przeworno,dolnośląskie,<20k
JPT_1814011,przeworski,1428,221,1229,1980,1355,15105,5730,"37,9",6213,Przeworsk,podkarpackie,<20k
JPT_1814062,przeworski,893,138,888,1540,938,14851,4034,"27,2",4397,Przeworsk,podkarpackie,<20k
JPT_0811072,żarski,226,57,278,470,294,3107,1053,"33,9",1325,Przewóz,lubuskie,<20k
JPT_2205032,kartuski,442,191,979,1304,558,9932,3067,"30,9",3474,Przodkowo,pomorskie,<20k
JPT_3204062,goleniowski,374,103,406,708,484,5007,1796,"35,9",2075,Przybiernów,zachodniopomorskie,<20k
JPT_3017052,ostrowski (wielkopolskie),977,225,1129,1924,1035,12232,4439,"36,3",5290,Przygodzice,wielkopolskie,<20k
JPT_3027062,turecki,349,65,332,577,306,4633,1252,27,1629,Przykona,wielkopolskie,<20k
JPT_2404142,częstochowski,330,27,244,459,349,3737,1235,33,1409,Przyrów,śląskie,<20k
JPT_2406082,kłobucki,544,86,548,853,529,5849,2333,"39,9",2560,Przystajń,śląskie,<20k
JPT_1423063,przysuski,1210,149,1084,1728,1266,11695,4583,"39,2",5437,Przysucha,mazowieckie,<20k
JPT_0803032,międzyrzecki,466,143,546,818,591,5562,2349,"42,2",2564,Przytoczna,lubuskie,<20k
JPT_2007062,łomżyński,148,23,106,170,107,2059,496,"24,1",554,Przytuły,podlaskie,<20k
JPT_1425092,radomski,438,99,488,752,528,7290,1819,25,2305,Przytyk,mazowieckie,<20k
JPT_2204052,gdański,406,163,556,894,491,5997,2219,37,2510,Przywidz,pomorskie,<20k
JPT_1436032,zwoleński,418,72,349,561,361,6082,1513,"24,9",1761,Przyłęk,mazowieckie,<20k
JPT_1609103,opolski (opolskie),702,148,891,1305,670,9079,3295,"36,3",3716,Prószków,opolskie,<20k
JPT_2401062,będziński,1336,384,1371,2440,1304,12268,6219,"50,7",6835,Psary,śląskie,<20k
JPT_0803042,międzyrzecki,359,112,434,588,406,4287,1662,"38,8",1899,Pszczew,lubuskie,<20k
JPT_2410053,pszczyński,4417,1368,6467,8599,4588,52823,22210,42,25439,Pszczyna,śląskie,50k-100k
JPT_2204062,gdański,617,220,1324,1649,878,9927,4033,"40,6",4688,Pszczółki,pomorskie,<20k
JPT_2415011,wodzisławski,1161,216,1281,1983,1143,13734,5381,"39,2",5784,Pszów,śląskie,<20k
JPT_0610052,łęczyński,321,53,384,629,353,5704,1603,"28,1",1740,Puchaczów,lubelskie,<20k
JPT_2211031,pucki,1291,355,1247,1878,1102,11139,5138,"46,1",5873,Puck,pomorskie,<20k
JPT_2211072,pucki,1410,577,2990,4189,1995,27069,9385,"34,7",11161,Puck,pomorskie,20k-50k
JPT_2814102,olsztyński,487,182,772,1326,777,8743,3269,"37,4",3544,Purda,warmińsko-mazurskie,<20k
JPT_1438032,żyrardowski,718,181,792,1241,778,8673,3289,"37,9",3710,Puszcza Mariańska,mazowieckie,<20k
JPT_3021021,poznański,1154,317,1263,1896,1145,9575,5265,55,5775,Puszczykowo,wielkopolskie,<20k
JPT_0614011,puławski,6737,964,4357,7155,4663,46965,21591,46,23876,Puławy,lubelskie,20k-50k
JPT_0614092,puławski,1111,195,1104,1811,1080,12162,4680,"38,5",5301,Puławy,lubelskie,<20k
JPT_1424043,pułtuski,2082,481,2584,3746,2309,24619,9605,39,11202,Pułtusk,mazowieckie,20k-50k
JPT_2009042,sejneński,360,86,299,489,289,4156,1430,"34,4",1523,Puńsk,podlaskie,<20k
JPT_3212053,pyrzycki,1912,278,1670,2745,1939,19227,7740,"40,3",8544,Pyrzyce,zachodniopomorskie,<20k
JPT_2405021,gliwicki,1534,400,1796,2545,1685,18455,7245,"39,3",7960,Pyskowice,śląskie,<20k
JPT_1818032,stalowowolski,555,88,558,1060,575,11335,2664,"23,5",2836,Pysznica,podkarpackie,<20k
JPT_3030043,wrzesiński,577,130,655,1013,669,6863,2610,38,3044,Pyzdry,wielkopolskie,<20k
JPT_1017072,wieluński,564,127,544,940,498,6512,2475,38,2673,Pątnów,łódzkie,<20k
JPT_1011022,poddębicki,325,41,291,427,323,3484,1257,"36,1",1407,Pęczniew,łódzkie,<20k
JPT_0203052,głogowski,144,41,179,278,224,2210,731,"33,1",866,Pęcław,dolnośląskie,<20k
JPT_3004042,gostyński,444,69,461,663,489,5938,1768,"29,8",2126,Pępowo,wielkopolskie,<20k
JPT_2001062,augustowski,227,33,197,363,201,2590,902,"34,8",1021,Płaska,podlaskie,<20k
JPT_1462011,Płock,14162,2630,12027,20321,12581,118268,55357,"46,8",61721,Płock,mazowieckie,>100k
JPT_1411062,makowski,488,69,462,739,546,5244,1974,"37,6",2304,Płoniawy-Bramura,mazowieckie,<20k
JPT_2802062,braniewski,172,45,229,328,179,2465,844,"34,2",953,Płoskinia,warmińsko-mazurskie,<20k
JPT_3205043,gryficki,604,169,772,1118,824,8721,2994,"34,3",3487,Płoty,zachodniopomorskie,<20k
JPT_1420011,płoński,2052,387,2403,3560,2422,21924,9565,"43,6",10824,Płońsk,mazowieckie,20k-50k
JPT_1420092,płoński,432,124,688,1134,501,8015,2479,"30,9",2879,Płońsk,mazowieckie,<20k
JPT_2803052,działdowski,473,106,566,843,486,5540,2076,"37,5",2474,Płośnica,warmińsko-mazurskie,<20k
JPT_0417042,wąbrzeski,376,66,397,587,413,4771,1501,"31,5",1839,Płużnica,kujawsko-pomorskie,<20k
JPT_1211112,nowotarski,716,162,908,1317,766,14789,3358,"22,7",3869,Raba Wyżna,małopolskie,<20k
JPT_1211123,nowotarski,1472,227,1396,2018,1166,16987,5671,"33,4",6279,Rabka-Zdrój,małopolskie,<20k
JPT_0618072,tomaszowski (lubelskie),439,30,266,470,412,5000,1480,"29,6",1617,Rachanie,lubelskie,<20k
JPT_2411011,raciborski,5017,947,4932,7484,4946,54259,21497,"39,6",23326,Racibórz,śląskie,50k-100k
JPT_1209052,myślenicki,393,94,595,764,448,6471,2018,"31,2",2294,Raciechowice,małopolskie,<20k
JPT_1420021,płoński,353,73,489,725,468,4390,1858,"42,3",2108,Raciąż,mazowieckie,<20k
JPT_1420102,płoński,615,83,617,1044,620,8218,2501,"30,4",2979,Raciąż,mazowieckie,<20k
JPT_0401072,aleksandrowski,320,71,311,505,313,3116,1426,"45,8",1520,Raciążek,kujawsko-pomorskie,<20k
JPT_2012052,suwalski,394,60,373,616,423,5860,1655,"28,2",1866,Raczki,podlaskie,<20k
JPT_1208062,miechowski,238,32,283,347,250,2485,984,"39,6",1150,Racławice,małopolskie,<20k
JPT_0620082,zamojski,526,43,286,486,439,5532,1614,"29,2",1780,Radecznica,lubelskie,<20k
JPT_1204062,dąbrowski,394,50,406,624,367,7453,1578,"21,2",1841,Radgoszcz,małopolskie,<20k
JPT_0208123,kłodzki,713,107,693,1013,845,8968,3019,"33,7",3371,Radków,dolnośląskie,<20k
JPT_2613042,włoszczowski,317,32,169,298,276,2501,974,"38,9",1092,Radków,świętokrzyskie,<20k
JPT_2415021,wodzisławski,1441,363,1801,2574,1425,17665,6917,"39,2",7604,Radlin,śląskie,<20k
JPT_1463011,Radom,21806,3806,19589,30260,21619,209296,88499,"42,3",97080,Radom,mazowieckie,>100k
JPT_0405052,golubsko-dobrzyński,304,50,407,529,381,3801,1396,"36,7",1671,Radomin,kujawsko-pomorskie,<20k
JPT_1012011,radomszczański,5071,881,4321,6879,4470,45353,18850,"41,6",21622,Radomsko,łódzkie,20k-50k
JPT_1012122,radomszczański,415,113,445,739,389,5546,1760,"31,7",2101,Radomsko,łódzkie,<20k
JPT_1811083,mielecki,798,130,1040,1457,764,14272,3579,"25,1",4189,Radomyśl Wielki,podkarpackie,<20k
JPT_1818042,stalowowolski,584,56,477,708,515,7331,2066,"28,2",2340,Radomyśl nad Sanem,podkarpackie,<20k
JPT_2605043,konecki,580,79,586,790,620,8760,2269,"25,9",2655,Radoszyce,świętokrzyskie,<20k
JPT_3218032,łobeski,299,48,276,460,350,3577,1224,"34,2",1433,Radowo Małe,zachodniopomorskie,<20k
JPT_0216062,polkowicki,319,82,453,728,479,4904,1799,"36,7",2061,Radwanice,dolnośląskie,<20k
JPT_1804021,jarosławski,370,43,386,583,465,5214,1715,"32,9",1847,Radymno,podkarpackie,<20k
JPT_1804082,jarosławski,654,71,584,982,689,11394,2739,24,2980,Radymno,podkarpackie,<20k
JPT_1419102,płocki,543,177,802,1438,589,8532,3026,"35,5",3549,Radzanowo,mazowieckie,<20k
JPT_1401032,białobrzeski,318,73,356,489,252,3883,1180,"30,4",1488,Radzanów,mazowieckie,<20k
JPT_1413042,mławski,265,50,265,456,277,3262,1107,"33,9",1313,Radzanów,mazowieckie,<20k
JPT_2417102,żywiecki,873,231,1330,1856,1057,13068,4549,"34,8",5347,Radziechowy-Wieprz,śląskie,<20k
JPT_1438042,żyrardowski,408,130,556,975,508,5854,2304,"39,4",2577,Radziejowice,mazowieckie,<20k
JPT_0411011,radziejowski,634,188,687,1056,701,5499,2935,"53,4",3266,Radziejów,kujawsko-pomorskie,<20k
JPT_0411062,radziejowski,369,100,506,767,402,4360,1853,"42,5",2144,Radziejów,kujawsko-pomorskie,<20k
JPT_1214062,proszowicki,287,53,338,491,259,3329,1230,"36,9",1428,Radziemice,małopolskie,<20k
JPT_2413031,tarnogórski,1686,413,2003,2819,1732,16903,7955,"47,1",8653,Radzionków,śląskie,<20k
JPT_2004032,grajewski,276,36,192,328,238,4646,923,"19,9",1070,Radziłów,podlaskie,<20k
JPT_1434093,wołomiński,1557,720,3097,4618,2159,27882,10614,"38,1",12151,Radzymin,mazowieckie,20k-50k
JPT_0406043,grudziądzki,338,77,373,617,384,4608,1559,"33,8",1789,Radzyń Chełmiński,kujawsko-pomorskie,<20k
JPT_0615011,radzyński,1380,188,1129,1781,1519,15428,5419,"35,1",5997,Radzyń Podlaski,lubelskie,<20k
JPT_0615062,radzyński,434,63,466,701,480,8081,1879,"23,3",2144,Radzyń Podlaski,lubelskie,<20k
JPT_1608052,oleski,248,30,221,356,239,4238,981,"23,1",1094,Radłów,opolskie,<20k
JPT_1216053,tarnowski,578,126,755,1093,620,9604,2712,"28,2",3172,Radłów,małopolskie,<20k
JPT_2417112,żywiecki,744,126,719,1203,716,8709,3052,35,3508,Rajcza,śląskie,<20k
JPT_2004043,grajewski,381,58,258,482,374,5115,1381,27,1553,Rajgród,podlaskie,<20k
JPT_3005043,grodziski (wielkopolskie),857,350,1602,2127,1169,13191,4891,"37,1",6105,Rakoniewice,wielkopolskie,<20k
JPT_1810062,łańcucki,391,47,433,645,390,7373,1748,"23,7",1906,Rakszawa,podkarpackie,<20k
JPT_2604162,kielecki,470,42,373,584,465,5544,1618,"29,2",1934,Raków,świętokrzyskie,<20k
JPT_1806052,kolbuszowski,329,47,343,501,351,6999,1390,"19,9",1571,Raniżów,podkarpackie,<20k
JPT_3017063,ostrowski (wielkopolskie),797,168,1075,1631,898,11881,3740,"31,5",4569,Raszków,wielkopolskie,<20k
JPT_1421062,pruszkowski,2147,856,3681,4833,2150,21971,11999,"54,6",13667,Raszyn,mazowieckie,20k-50k
JPT_1013011,rawski,1692,285,1653,2468,1883,17193,7326,"42,6",7981,Rawa Mazowiecka,łódzkie,<20k
JPT_1013042,rawski,600,119,665,1062,607,8793,2726,31,3053,Rawa Mazowiecka,łódzkie,<20k
JPT_3022053,rawicki,2897,751,3353,5151,2980,30299,12951,"42,7",15132,Rawicz,wielkopolskie,20k-50k
JPT_3202063,choszczeński,437,89,443,743,551,5450,1929,"35,4",2263,Recz,zachodniopomorskie,<20k
JPT_2215011,wejherowski,1479,685,3981,4371,2410,26707,11343,"42,5",12926,Reda,pomorskie,20k-50k
JPT_1402082,ciechanowski,391,62,445,650,404,4954,1719,"34,7",1952,Regimin,mazowieckie,<20k
JPT_1013052,rawski,152,16,142,209,132,1819,565,"31,1",651,Regnów,łódzkie,<20k
JPT_0603153,chełmski,458,68,412,679,472,6295,1821,"28,9",2089,Rejowiec,lubelskie,<20k
JPT_0603011,chełmski,357,57,344,593,440,4328,1619,"37,4",1791,Rejowiec Fabryczny,lubelskie,<20k
JPT_0603082,chełmski,264,39,224,405,294,4210,1046,"24,8",1226,Rejowiec Fabryczny,lubelskie,<20k
JPT_1429062,sokołowski,530,45,372,638,443,5091,1814,"35,6",2028,Repki,mazowieckie,<20k
JPT_3218043,łobeski,731,124,665,1030,813,7885,3028,"38,4",3363,Resko,zachodniopomorskie,<20k
JPT_2808053,kętrzyński,765,111,530,964,786,7464,2836,38,3156,Reszel,warmińsko-mazurskie,<20k
JPT_3205072,gryficki,399,88,427,724,417,3852,1850,48,2055,Rewal,zachodniopomorskie,<20k
JPT_1603062,kędzierzyńsko-kozielski,505,103,686,909,574,8299,2555,"30,8",2777,Reńska Wieś,opolskie,<20k
JPT_0412032,rypiński,381,92,515,609,476,4770,1883,"39,5",2073,Rogowo,kujawsko-pomorskie,<20k
JPT_0419052,żniński,556,137,640,961,668,6802,2538,"37,3",2962,Rogowo,kujawsko-pomorskie,<20k
JPT_3016023,obornicki,1378,484,1986,2825,1782,18372,7028,"38,3",8455,Rogoźno,wielkopolskie,<20k
JPT_1021052,brzeziński,475,125,508,757,439,4656,2055,"44,1",2304,Rogów,łódzkie,<20k
JPT_0406052,grudziądzki,296,87,379,532,312,4195,1418,"33,8",1606,Rogóźno,kujawsko-pomorskie,<20k
JPT_0407082,inowrocławski,350,80,472,703,422,4723,1696,"35,9",2027,Rojewo,kujawsko-pomorskie,<20k
JPT_1016072,tomaszowski (łódzkie),585,83,528,830,480,6153,2157,"35,1",2506,Rokiciny,łódzkie,<20k
